L06,内蒙古农业大学
L07,内蒙古师范大学
L08,赤峰学院
L09,内蒙古民族大学
L11,呼伦贝尔学院
L12,集宁师范学院
L13,河套学院
L14,呼和浩特民族学院
L15,内蒙古科技大学包头师范学院
L61,大连民族大学
L68,长春大学
L69,北方民族大学
L77,内蒙古农业大学
L78,大连海洋大学
L81,广西民族大学
L83,鄂尔多斯应用技术学院
L84,吉林化工学院
M01,右江民族医学院
M04,楚雄师范学院
M06,湖南财政经济学院
M08,江西工程学院（民办）
M15,湖北商贸学院（民办）
M16,河北地质大学华信学院（民办）
M39,山东农业工程学院
M47,川北医学院
M49,普洱学院
M51,甘肃医学院
M53,陆军工程大学
M68,四川文理学院
M71,山西能源学院
M73,河西学院
M74,平顶山学院
