035,01,金融学,第1次填报,610,610,182,1
035,03,金融学(双语实验班),第1次填报,612,611,171,2
035,05,保险学,第1次填报,595,595,441,1
035,10,金融学(证券与期货方向),第1次填报,606,606,225,1
035,12,工商管理,第1次填报,598,598,376,1
035,16,工商管理(双语实验班),第1次填报,601,601,320,1
035,18,会计学,第1次填报,606,606,225,1
035,21,财务管理,第1次填报,602,602,292,1
035,23,会计学(双语实验班),第1次填报,593,593,484,1
035,27,税收学,第1次填报,602,602,292,1
035,34,电子商务(支付结算方向),第1次填报,601,601,320,1
035,36,法学(法学与会计学双学位班),第1次填报,602,602,292,1
035,37,英语(翻译方向),第1次填报,594,589,581,2
035,38,商务英语,第1次填报,596,586,686,2
035,39,国际商务(双语实验班),第1次填报,604,604,261,1
035,40,国际经济与贸易(双语实验班),第1次填报,599,599,358,1
035,42,人力资源管理,第1次填报,591,591,533,1
035,46,新闻学(经济新闻方向),第1次填报,568,568,1394,1
042,01,汉语言文学（师范类）,第1次填报,565,563,1666,2
042,06,思想政治教育（师范类）,第1次填报,562,556,2065,3
042,07,法学,第1次填报,554,552,2304,2
042,0H,历史学（师范类）,第1次填报,563,550,2446,2
042,0L,公共事业管理,第1次填报,534,533,3767,2
042,1Q,酒店管理,第1次填报,554,519,5044,2
042,2S,工商管理类,第1次填报,553,540,3178,2
042,2V,地理科学类,第1次填报,547,546,2739,2
045,03,经济与贸易类,第1次填报,559,554,2176,3
046,01,经济学类,第1次填报,562,557,2012,9
046,05,法学,第1次填报,564,556,2065,7
046,06,英语,第1次填报,546,541,3097,4
046,07,日语,第1次填报,555,553,2243,4
046,31,工商管理类,第1次填报,563,546,2739,6
046,32,公共管理类,第1次填报,555,533,3767,5
047,13,金融学类,第1次填报,582,559,1900,3
047,19,法学,第1次填报,580,566,1503,2
048,01,经济学,第1次填报,553,553,2243,1
048,02,国际经济与贸易,第1次填报,544,544,2881,1
048,05,物流管理,第1次填报,547,547,2666,1
048,07,采购管理,第1次填报,551,551,2374,1
048,15,会计学(注册会计师),第1次填报,571,571,1249,1
048,16,会计学(管理会计),第1次填报,563,563,1666,1
048,17,财务管理,第1次填报,562,548,2589,2
048,18,工商管理,第1次填报,556,556,2065,1
048,19,市场营销,第1次填报,537,537,3427,1
048,20,人力资源管理,第1次填报,549,543,2954,3
048,21,法学,第1次填报,551,551,2374,1
048,22,商务英语,第1次填报,539,539,3268,1
049,02,税收学,第1次填报,565,533,3767,2
049,04,贸易经济,第1次填报,577,567,1452,2
049,05,法学,第1次填报,580,573,1165,2
049,09,新闻学,第1次填报,558,558,1954,2
049,0E,会计学,第1次填报,587,582,808,2
049,0F,人力资源管理,第1次填报,572,571,1249,2
049,10,审计学,第1次填报,582,578,959,2
049,13,旅游管理,第1次填报,568,549,2503,2
052,01,财政学类,第1次填报,553,551,2374,2
052,04,工商管理类,第1次填报,551,546,2739,2
052,10,经济与贸易类,第1次填报,553,551,2374,2
052,11,国际商务,第1次填报,546,546,2739,1
052,13,财务管理,第1次填报,548,548,2589,1
052,14,会计学,第1次填报,572,567,1452,3
052,15,审计学,第1次填报,561,561,1788,1
052,17,金融学类,第1次填报,560,554,2176,2
052,18,金融学,第1次填报,561,555,2115,4
052,19,经济学类,第1次填报,552,551,2374,2
052,20,经济统计学,第1次填报,559,546,2739,2
053,41,金融学,第1次填报,541,531,3925,2
053,45,电子商务,第1次填报,543,529,4092,2
054,01,经济学,第1次填报,557,557,2012,1
054,02,经济统计学,第1次填报,545,539,3268,2
054,04,国际经济与贸易,第1次填报,541,541,3097,1
054,05,贸易经济,第1次填报,540,539,3268,2
054,07,金融学,第1次填报,544,544,2881,1
054,11,财政学,第1次填报,536,536,3479,1
054,13,行政管理,第1次填报,538,536,3479,2
054,14,劳动与社会保障,第1次填报,533,533,3767,1
054,16,工商管理,第1次填报,544,544,2881,1
054,17,市场营销,第1次填报,534,533,3767,2
054,18,人力资源管理,第1次填报,534,534,3674,1
054,23,会展经济与管理,第1次填报,526,526,4363,1
054,24,会计学,第1次填报,567,567,1452,1
054,50,旅游管理,第1次填报,531,531,3925,1
054,52,法学,第1次填报,565,555,2115,2
054,54,英语,第1次填报,539,533,3767,2
054,56,商务英语,第1次填报,543,538,3351,2
058,01,女性学,第1次填报,558,537,3427,3
060,32,法学,第1次填报,559,559,1900,1
060,33,社会工作,第1次填报,558,558,1954,1
061,01,经济学类,第1次填报,622,622,前100名,2
061,03,金融学类,第1次填报,618,618,前100名,2
061,05,金融学类,第1次填报,623,619,前100名,2
061,07,工商管理类,第1次填报,618,610,182,4
061,19,法学类,第1次填报,616,614,141,3
062,13,物流管理,第1次填报,562,556,2065,3
062,14,金融学,第1次填报,568,566,1503,3
062,16,工商管理(食品经济管理),第1次填报,568,556,2065,3
062,29,日语,第1次填报,566,542,3031,5
065,59,金融学,第1次填报,541,539,3268,2
066,24,经济学类,第1次填报,581,581,838,2
066,25,工商管理类,第1次填报,580,576,1050,8
066,62,社会学类,第1次填报,575,570,1300,6
066,63,外国语言文学类,第1次填报,575,571,1249,4
070,15,工商管理类,第1次填报,574,573,1165,2
070,23,人文地理与城乡规划,第1次填报,582,578,959,2
071,22,工商管理类,第1次填报,589,589,581,1
071,25,文化产业管理,第1次填报,582,556,2065,2
072,06,农业经济管理类,第1次填报,540,526,4363,6
073,29,工商管理类,第1次填报,601,601,320,1
073,30,法学,第1次填报,601,601,320,1
073,31,社会学,第1次填报,600,600,336,1
073,32,英语,第1次填报,600,600,336,1
073,33,传播学,第1次填报,579,579,918,1
074,01,社会学类,第1次填报,583,578,959,2
074,03,法学,第1次填报,588,549,2503,2
076,05,应用心理学,第1次填报,529,529,4092,1
076,18,汉语言文学（师范类）,第1次填报,563,543,2954,4
076,28,阿拉伯语,第1次填报,519,519,5044,2
076,71,工商管理类,第1次填报,545,532,3849,3
076,77,国际经济与贸易,第1次填报,530,523,4648,2
080,36,旅游管理,第1次填报,555,545,2808,2
080,51,日语,第1次填报,553,545,2808,2
082,15,工商管理类,第1次填报,594,583,786,4
