132,78,经济与贸易类(中外合作办学),第1次填报,501,483,8949,3
141,02,汉语言文学,第1次填报,505,488,8352,13
146,0T,市场营销,第1次填报,495,469,10790,2
146,0U,物流管理,第1次填报,475,473,10261,2
146,0Y,国际经济与贸易,第1次填报,485,475,10019,2
146,0Z,审计学,第1次填报,482,473,10261,2
147,87,农村区域发展,第1次填报,502,492,7868,2
147,C4,茶学,第1次填报,493,482,9064,5
151,03,新闻学,第1次填报,471,468,10925,2
151,05,日语,第1次填报,464,461,11892,2
151,28,法学,第1次填报,487,474,10153,2
151,29,电子商务,第1次填报,461,458,12258,2
151,30,人力资源管理,第1次填报,465,457,12378,2
151,31,财务管理,第1次填报,475,450,13339,2
151,32,市场营销,第1次填报,468,466,11198,2
151,33,国际经济与贸易,第1次填报,476,471,10527,2
151,41,思想政治教育（师范类）,第1次填报,487,469,10790,2
151,42,历史学（师范类）,第1次填报,483,479,9452,2
151,43,汉语言文学（师范类）,第1次填报,487,478,9597,2
151,44,英语（师范类）,第1次填报,478,471,10527,2
151,45,学前教育（师范类）,第1次填报,465,465,11349,2
154,01,经济学,第1次填报,495,488,8352,2
154,10,劳动与社会保障,第1次填报,483,478,9597,2
154,75,工商管理,第1次填报,487,484,8828,2
156,1D,工商管理类(中外合作办学)(包含专业：工商管理),第1次填报,520,509,6056,2
157,01,经济学类,第1次填报,500,498,7199,2
157,09,工商管理类(财会方向),第1次填报,510,491,8006,2
157,0A,工商管理类(企业管理方向),第1次填报,507,498,7199,4
157,0E,法学,第1次填报,504,491,8006,3
157,0L,法语,第1次填报,494,494,7632,1
159,01,思想政治教育（师范类）,第1次填报,494,482,9064,3
159,04,市场营销,第1次填报,455,455,12663,1
159,13,公共事业管理,第1次填报,479,477,9733,3
161,0N,俄语,第1次填报,461,447,13734,5
164,26,会计学,第1次填报,450,441,14598,3
164,31,国际经济与贸易,第1次填报,419,419,17632,1
164,32,新闻学(智能媒体),第1次填报,429,419,17632,2
165,02,学前教育（师范类）,第1次填报,428,428,16374,2
165,17,工商管理,第1次填报,440,420,17498,2
165,18,财务管理,第1次填报,424,409,19086,3
165,31,护理学,第1次填报,439,411,18766,2
167,W1,法学,第1次填报,504,504,6599,1
167,W2,国际经济与贸易,第1次填报,487,487,8480,1
167,W3,金融学,第1次填报,495,495,7522,1
167,W4,工商管理,第1次填报,504,504,6599,1
167,W5,市场营销,第1次填报,462,462,11760,1
167,W6,旅游管理,第1次填报,498,498,7199,1
167,W7,会计学,第1次填报,516,516,5331,1
167,W8,财务管理,第1次填报,501,501,6880,1
167,W9,电子商务,第1次填报,494,494,7632,1
167,WA,英语,第1次填报,511,511,5862,1
175,00,汉语言文学（师范类）,第1次填报,477,456,12520,5
176,01,交通运输,第1次填报,436,429,16229,2
176,02,工程造价,第1次填报,422,416,18033,2
176,03,财务管理,第1次填报,421,408,19224,2
190,01,经济学,第1次填报,494,483,8949,3
190,08,英语,第1次填报,483,476,9881,4
190,0A,广告学,第1次填报,478,467,11059,2
190,0X,市场营销,第1次填报,472,470,10651,2
190,1B,会计学,第1次填报,501,491,8006,4
196,04,法学,第1次填报,505,485,8715,14
196,05,汉语言文学,第1次填报,490,484,8828,5
197,56,国际经济与贸易,第1次填报,518,515,5446,2
197,59,工商管理,第1次填报,512,508,6163,2
197,66,汉语言文学,第1次填报,532,518,5160,2
197,69,英语,第1次填报,514,510,5960,2
197,74,法学,第1次填报,521,519,5044,2
198,04,法学,第1次填报,481,481,9194,1
198,05,英语,第1次填报,516,516,5331,1
200,26,国际经济与贸易,第1次填报,509,499,7092,2
208,01,金融学,第1次填报,540,511,5862,2
208,05,会计学,第1次填报,520,518,5160,2
208,08,保险学,第1次填报,514,514,5558,1
208,15,资产评估,第1次填报,500,500,6984,1
214,02,国际经济与贸易,第1次填报,484,445,14025,6
214,08,日语,第1次填报,470,449,13471,4
214,09,广播电视学,第1次填报,479,467,11059,5
217,30,工商管理类,第1次填报,524,520,4941,2
